wl,n,k
13.18,2.598763,0.9581389
13.2,2.601727,0.9545955
13.22,2.604657,0.9510513
13.24,2.607552,0.9475066
13.26,2.610414,0.9439616
13.28,2.613241,0.9404167
13.3,2.616036,0.936872
13.32,2.618796,0.9333278
13.34,2.621524,0.9297844
13.36,2.624219,0.9262419
13.38,2.626881,0.9227006
13.4,2.62951,0.9191607
13.42,2.632108,0.9156225
13.44,2.634673,0.9120862
13.46,2.637207,0.908552
13.48,2.639709,0.90502
13.5,2.64218,0.9014906
13.52,2.64462,0.8979639
13.54,2.647029,0.89444
13.56,2.649408,0.8909193
13.58,2.651756,0.8874019
13.6,2.654074,0.8838881
13.62,2.656362,0.8803778
13.64,2.65862,0.8768715
13.66,2.660849,0.8733692
13.68,2.663048,0.8698711
13.7,2.665218,0.8663774
13.72,2.66736,0.8628883
13.74,2.669473,0.859404
13.76,2.671558,0.8559245
13.78,2.673614,0.8524501
13.8,2.675642,0.8489809
13.82,2.677643,0.8455171
13.84,2.679616,0.8420588
13.86,2.681563,0.8386062
13.88,2.683481,0.8351594
13.9,2.685373,0.8317185
13.92,2.687239,0.8282838
13.94,2.689078,0.8248553
13.96,2.690891,0.8214332
13.98,2.692677,0.8180176
14.0,2.694438,0.8146086
14.02,2.696174,0.8112064
14.04,2.697884,0.8078111
14.06,2.699569,0.8044227
14.08,2.701229,0.8010415
14.1,2.702864,0.7976676
14.12,2.704474,0.794301
14.14,2.706061,0.7909418
14.16,2.707623,0.7875902
14.18,2.709161,0.7842463
14.2,2.710676,0.7809102
14.22,2.712167,0.7775819
14.24,2.713635,0.7742617
14.26,2.71508,0.7709495
14.28,2.716501,0.7676454
14.3,2.7179,0.7643497
14.32,2.719277,0.7610623
14.34,2.720631,0.7577833
14.36,2.721964,0.7545128
14.38,2.723274,0.7512509
14.4,2.724562,0.7479978
14.42,2.725829,0.7447534
14.44,2.727075,0.7415178
14.46,2.7283,0.7382911
14.48,2.729503,0.7350735
14.5,2.730686,0.7318649
14.52,2.731848,0.7286654
14.54,2.73299,0.7254751
14.56,2.734112,0.7222941
14.58,2.735213,0.7191224
14.6,2.736295,0.71596
14.62,2.737357,0.7128072
14.64,2.7384,0.7096638
14.66,2.739423,0.70653
14.68,2.740428,0.7034058
14.7,2.741413,0.7002912
14.72,2.74238,0.6971864
14.74,2.743327,0.6940913
14.76,2.744257,0.6910061
14.78,2.745169,0.6879307
14.8,2.746062,0.6848652
14.82,2.746937,0.6818097
14.84,2.747795,0.6787641
14.86,2.748635,0.6757286
14.88,2.749458,0.6727031
14.9,2.750263,0.6696877
14.92,2.751052,0.6666825
14.94,2.751824,0.6636875
14.96,2.752578,0.6607026
14.98,2.753317,0.657728
15.0,2.754039,0.6547637
15.1,2.757409,0.6400969
15.2,2.760392,0.6256906
15.3,2.763009,0.6115471
15.4,2.765277,0.5976681
15.5,2.767214,0.5840546
15.6,2.768837,0.5707071
15.7,2.770163,0.5576255
15.8,2.771207,0.5448092
15.9,2.771984,0.5322573
16.0,2.772509,0.5199682
16.1,2.772796,0.5079404
16.2,2.772858,0.4961715
16.3,2.772708,0.4846593
16.4,2.772358,0.4734011
16.5,2.77182,0.462394
16.6,2.771105,0.4516348
16.7,2.770225,0.4411203
16.8,2.769188,0.430847
16.9,2.768005,0.4208113
17.0,2.766685,0.4110097
17.1,2.765237,0.4014377
17.2,2.76367,0.3920923
17.3,2.761992,0.3829687
17.4,2.760209,0.3740634
17.5,2.758331,0.3653721
17.6,2.756362,0.3568908
17.7,2.754311,0.3486153
17.8,2.752184,0.3405416
17.9,2.749986,0.3326653
18.0,2.747723,0.3249824
18.1,2.745401,0.3174889
18.2,2.743024,0.3101805
18.3,2.740598,0.3030532
18.4,2.738127,0.296103
18.5,2.735615,0.2893258
18.6,2.733067,0.2827178
18.7,2.730486,0.2762749
18.8,2.727876,0.2699934
18.9,2.725242,0.2638694
19.0,2.722584,0.2578992
19.1,2.719908,0.252079
19.2,2.717216,0.2464052
19.3,2.71451,0.2408744
19.4,2.711794,0.2354828
19.5,2.709069,0.2302271
19.6,2.706339,0.225104
19.7,2.703604,0.22011
19.8,2.700868,0.215242
19.9,2.698132,0.2104967
20.0,2.695398,0.205871
20.1,2.692668,0.2013619
20.2,2.689943,0.1969663
20.3,2.687224,0.1926814
20.4,2.684514,0.1885043
20.5,2.681813,0.1844321
20.6,2.679122,0.1804622
20.7,2.676443,0.176592
20.8,2.673777,0.1728187
20.9,2.671125,0.1691399
21.0,2.668487,0.165553
21.1,2.665864,0.1620557
21.2,2.663258,0.1586456
21.3,2.660668,0.1553204
21.4,2.658096,0.1520778
21.5,2.655542,0.1489157
