wl,n,k
13.36,6.033087,0.1253077
13.38,5.975571,0.1205087
13.4,5.920387,0.1160079
13.42,5.867388,0.1117801
13.44,5.816444,0.1078029
13.46,5.76743,0.1040559
13.48,5.720235,0.1005211
13.5,5.674755,0.09718212
13.52,5.630896,0.09402412
13.54,5.588566,0.09103374
13.56,5.547687,0.08819886
13.58,5.50818,0.08550844
13.6,5.469976,0.08295242
13.62,5.433008,0.08052165
13.64,5.397216,0.07820773
13.66,5.362542,0.07600299
13.68,5.328932,0.07390038
13.7,5.296337,0.07189345
13.72,5.26471,0.06997623
13.74,5.234006,0.06814323
13.76,5.204185,0.0663894
13.78,5.175208,0.06471004
13.8,5.147038,0.06310084
13.82,5.119641,0.06155778
13.84,5.092984,0.06007712
13.86,5.067037,0.05865542
13.88,5.041772,0.05728945
13.9,5.01716,0.05597622
13.92,4.993176,0.05471294
13.94,4.969796,0.05349699
13.96,4.946996,0.05232596
13.98,4.924754,0.05119755
14.0,4.903051,0.05010965
14.02,4.881865,0.04906024
14.04,4.861178,0.04804747
14.06,4.840972,0.04706958
14.08,4.82123,0.04612491
14.1,4.801936,0.04521192
14.12,4.783074,0.04432914
14.14,4.76463,0.04347521
14.16,4.74659,0.04264882
14.18,4.72894,0.04184875
14.2,4.711667,0.04107385
14.22,4.69476,0.04032303
14.24,4.678206,0.03959526
14.26,4.661994,0.03888957
14.28,4.646113,0.03820504
14.3,4.630554,0.03754078
14.32,4.615306,0.03689599
14.34,4.600359,0.03626986
14.36,4.585706,0.03566165
14.38,4.571337,0.03507067
14.4,4.557243,0.03449623
14.42,4.543418,0.0339377
14.44,4.529852,0.03339447
14.46,4.516539,0.03286597
14.48,4.503471,0.03235163
14.5,4.490643,0.03185095
14.52,4.478046,0.03136341
14.54,4.465675,0.03088855
14.56,4.453524,0.03042591
14.58,4.441586,0.02997505
14.6,4.429856,0.02953556
14.62,4.418329,0.02910704
14.64,4.407,0.02868912
14.66,4.395862,0.02828144
14.68,4.384912,0.02788364
14.7,4.374144,0.0274954
14.72,4.363554,0.0271164
14.74,4.353138,0.02674634
14.76,4.342891,0.02638492
14.78,4.332809,0.02603187
14.8,4.322888,0.02568691
14.82,4.313124,0.0253498
14.84,4.303513,0.02502028
14.86,4.294053,0.02469811
14.88,4.284738,0.02438308
14.9,4.275567,0.02407496
14.92,4.266535,0.02377355
14.94,4.257639,0.02347863
14.96,4.248877,0.02319002
14.98,4.240245,0.02290753
15.0,4.23174,0.02263099
15.02,4.22336,0.02236021
15.04,4.215102,0.02209503
15.06,4.206963,0.02183529
15.08,4.19894,0.02158083
15.1,4.191031,0.02133152
15.12,4.183234,0.02108719
15.14,4.175547,0.02084772
15.16,4.167966,0.02061297
15.18,4.16049,0.02038282
15.2,4.153116,0.02015713
15.22,4.145843,0.01993578
15.24,4.138668,0.01971867
15.26,4.13159,0.01950568
15.28,4.124606,0.01929669
15.3,4.117714,0.01909162
15.32,4.110914,0.01889034
15.34,4.104202,0.01869278
15.36,4.097577,0.01849882
15.38,4.091038,0.01830838
15.4,4.084583,0.01812138
15.42,4.07821,0.01793772
15.44,4.071918,0.01775732
15.46,4.065704,0.01758011
15.48,4.059569,0.017406
15.5,4.053509,0.01723491
15.52,4.047525,0.01706678
15.54,4.041614,0.01690154
15.56,4.035774,0.01673911
15.58,4.030006,0.01657943
15.6,4.024307,0.01642243
15.62,4.018676,0.01626805
15.64,4.013112,0.01611624
15.66,4.007614,0.01596692
15.68,4.002181,0.01582005
15.7,3.996811,0.01567557
15.72,3.991504,0.01553342
15.74,3.986257,0.01539355
15.76,3.981072,0.01525592
15.78,3.975945,0.01512046
15.8,3.970876,0.01498714
15.82,3.965865,0.0148559
15.84,3.96091,0.01472671
15.86,3.95601,0.01459951
15.88,3.951165,0.01447426
15.9,3.946373,0.01435093
15.92,3.941634,0.01422947
15.94,3.936947,0.01410983
15.96,3.93231,0.01399199
15.98,3.927724,0.01387591
16.0,3.923186,0.01376155
16.02,3.918698,0.01364886
16.04,3.914257,0.01353783
16.06,3.909863,0.01342842
16.08,3.905515,0.01332058
16.1,3.901213,0.0132143
16.12,3.896956,0.01310953
16.14,3.892742,0.01300626
16.16,3.888572,0.01290444
16.18,3.884445,0.01280405
16.2,3.88036,0.01270507
16.22,3.876317,0.01260746
16.24,3.872314,0.0125112
16.26,3.868352,0.01241627
16.28,3.864429,0.01232263
16.3,3.860545,0.01223026
16.32,3.856699,0.01213914
16.34,3.852892,0.01204925
16.36,3.849122,0.01196055
16.38,3.845389,0.01187304
16.4,3.841692,0.01178668
16.42,3.83803,0.01170146
16.44,3.834404,0.01161735
16.46,3.830813,0.01153434
16.48,3.827256,0.0114524
16.5,3.823732,0.01137152
16.52,3.820242,0.01129167
16.54,3.816785,0.01121284
16.56,3.81336,0.01113501
16.58,3.809967,0.01105816
16.6,3.806606,0.01098228
16.62,3.803275,0.01090734
16.64,3.799975,0.01083333
16.66,3.796705,0.01076024
16.68,3.793465,0.01068805
16.7,3.790255,0.01061673
16.72,3.787073,0.01054629
16.74,3.78392,0.0104767
16.76,3.780796,0.01040795
16.78,3.777699,0.01034002
16.8,3.774629,0.01027291
16.82,3.771587,0.01020659
16.84,3.768572,0.01014105
16.86,3.765582,0.01007629
